,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing
112,True, FC Metz,7,, Sénégalais Français (depuis 2021),mars,11,1999,23,"1,87",Avant-centreAilier gauche,Droit,5988,153,Ibrahima Niane,30,817,2,2.4207397690042853,1,1.3936766991391778,38,10,1,0,F M S,Metz,2,2.4207397690042853,3.3064607456326485,0.6814729264006019,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '36', 'Reactions': '67', 'Interceptions': '13', 'Vision': '54', 'Composure': '67', 'Crossing': '56', 'Acceleration': '86', 'Stamina': '69', 'Strength': '72', 'Balance': '56', 'Agility': '78', 'Jumping': '76', 'Heading': '75', 'Finishing': '75', 'Curve': '58', 'Penalties': '71', 'Volleys': '55'}",74,None,36,67,13,54,67,56,86,72,,78,71,55,,76,75,58,,75
113,False, Cuiabá EC,23,Jonathan Renato Barbosa, Brésilien Bulgare,juillet,10,1991,31,"1,76",Ailier droit,,6059,154,Jonathan Cafu,19,607,2,2.010729391127825,1,0.9133896045386792,14,13,2,0,F M S,Bordeaux,2,2.010729391127825,4.405517212115228,2.394384678453207,"{'Dribbling': '76', 'Marking': '22', 'Aggression': '36', 'Reactions': '69', 'Interceptions': '16', 'Vision': '70', 'Composure': '63', 'Crossing': '63', 'Acceleration': '76', 'Stamina': '72', 'Strength': '45', 'Balance': '74', 'Agility': '76', 'Jumping': '62', 'Heading': '57', 'Finishing': '69', 'Curve': '59', 'Penalties': '63', 'Volleys': '63'}",76,22,36,69,16,70,63,63,76,45,,76,63,63,,62,57,59,,69
114,True, FC Barcelone,23,Jules Olivier Koundé, Français,novembre,12,1998,24,"1,80",Défenseur central / Latéral droit,Droit,6433,156,Jules Koundé,18,1589,2,1.820598893798888,0,0.0564980003982782,10,3,1,0,D S,Bordeaux,2,1.820598893798888,4.760901149362326,4.615616645663977,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '75', 'Reactions': '85', 'Interceptions': '86', 'Vision': '62', 'Composure': '82', 'Crossing': '45', 'Acceleration': '85', 'Stamina': '76', 'Strength': '80', 'Balance': '74', 'Agility': '71', 'Jumping': '88', 'Heading': '80', 'Finishing': '47', 'Curve': '42', 'Penalties': '43', 'Volleys': '32'}",72,None,75,85,86,62,82,45,85,80,,71,43,32,,88,80,42,,47
115,True, Sirens FC,38,, Béninois,juin,1er,1984,38,"1,68",Milieu offensif,Droit,810,159,Stéphane Sessegnon,16,980,1,0.9196870010346174,2,0.726533000357449,20,17,1,0,F M S,Montpellier,1,0.9196870010346174,1.96908238530159,0.8257699906826019,"{'Dribbling': '80', 'Marking': '46', 'Aggression': '76', 'Reactions': '71', 'Interceptions': '72', 'Vision': '79', 'Composure': '77', 'Crossing': '76', 'Acceleration': '72', 'Stamina': '71', 'Strength': '72', 'Balance': '88', 'Agility': '84', 'Jumping': '71', 'Heading': '70', 'Finishing': '70', 'Curve': '73', 'Penalties': '76', 'Volleys': '69'}",80,46,76,71,72,79,77,76,72,72,,84,76,69,,71,70,73,,70
116,True,,,Giannelli Imbula Wanga Ndangi, Congolais,septembre,12,1992,30,"1,86",Milieu relayeur,Gauche,861,160,Giannelli Imbula,28,2272,1,1.4506424916908145,1,1.842624295502901,33,25,4,0,M,Toulouse,1,1.4506424916908145,6.195779968053103,4.092418421059847,"{'Dribbling': '77', 'Marking': '54', 'Aggression': '60', 'Reactions': '65', 'Interceptions': '58', 'Vision': '67', 'Composure': '75', 'Crossing': '62', 'Acceleration': '63', 'Stamina': '34', 'Strength': '75', 'Balance': '67', 'Agility': '70', 'Jumping': '54', 'Heading': '49', 'Finishing': '51', 'Curve': '65', 'Penalties': '45', 'Volleys': '33'}",77,54,60,65,58,67,75,62,63,75,,70,45,33,,54,49,65,,51
117,True, Pumas UNAM,33,Daniel Alves da Silva, Brésilien Espagnol,mai,6,1983,39,"1,72",Arrière droit,Droit,1288,161,Dani Alves,25,2064,1,1.368512226268649,7,4.962045067921281,27,46,7,1,D M S,Paris Saint Germain,1,1.368512226268649,21.833226040005684,18.435451047495008,"{'Dribbling': '77', 'Marking': '71', 'Aggression': '80', 'Reactions': '74', 'Interceptions': '74', 'Vision': '78', 'Composure': '82', 'Crossing': '80', 'Acceleration': '72', 'Stamina': '69', 'Strength': '53', 'Balance': '78', 'Agility': '79', 'Jumping': '70', 'Heading': '59', 'Finishing': '63', 'Curve': '83', 'Penalties': '70', 'Volleys': '67', 'Power': 'Free-Kick', 'Early': 'Crosser'}",77,71,80,74,74,78,82,80,72,53,,79,70,67,Free-Kick,70,59,83,,63
118,True, RC Strasbourg,14,, Français Bosnien,novembre,20,1993,29,"1,82",Milieu de terrain,,1932,164,Sanjin Prcic,19,1570,1,0.4829223025590181,2,0.4940843861550092,18,7,3,0,M S,Rennes,1,0.4829223025590181,4.01823749486357,3.599777778610587,"{'Dribbling': '76', 'Marking': 'None', 'Aggression': '68', 'Reactions': '75', 'Interceptions': '73', 'Vision': '73', 'Composure': '70', 'Crossing': '67', 'Acceleration': '54', 'Stamina': '79', 'Strength': '71', 'Balance': '65', 'Agility': '70', 'Jumping': '54', 'Heading': '60', 'Finishing': '54', 'Curve': '69', 'Penalties': '63', 'Volleys': '57'}",76,None,68,75,73,73,70,67,54,71,,70,63,57,,54,60,69,,54
119,False, América-MG(en prêt du SC Corinthians),-,Danilo Fernando Avelar, Brésilien,juin,9,1989,33,"1,85","Défenseur gauche, milieu gauche",,1933,165,Danilo Avelar,21,1728,1,0.295619398355484,0,0.7889195950701833,7,14,2,0,D M S,Amiens,1,0.295619398355484,1.6262276154011488,0.9461994133889676,"{'Dribbling': '75', 'Marking': '73', 'Aggression': '72', 'Reactions': '70', 'Interceptions': '72', 'Vision': '37', 'Composure': '70', 'Crossing': '80', 'Acceleration': '67', 'Stamina': '56', 'Strength': '73', 'Balance': '64', 'Agility': '68', 'Jumping': '66', 'Heading': '68', 'Finishing': '38', 'Curve': '79', 'Penalties': '79', 'Volleys': '54', 'Long': 'Throw-in', 'Injury': 'Prone', 'Early': 'Crosser'}",75,73,72,70,72,37,70,80,67,73,,68,79,54,,66,68,79,Prone,38
120,True, Western United,16,, Slovène,mai,21,1990,32,"1,89",Milieu défensif,Droit,2083,166,Rene Krhin,18,1312,1,2.040706127882004,0,0.1026223022490739,11,2,5,0,M S,Nantes,1,2.040706127882004,3.005347464233637,1.9342869110405445,"{'Dribbling': '55', 'Marking': '73', 'Aggression': '75', 'Reactions': '69', 'Interceptions': '74', 'Vision': '62', 'Composure': '72', 'Crossing': '56', 'Acceleration': '33', 'Stamina': '62', 'Strength': '77', 'Balance': '41', 'Agility': '40', 'Jumping': '48', 'Heading': '61', 'Finishing': '44', 'Curve': '60', 'Penalties': '58', 'Volleys': '47'}",55,73,75,69,74,62,72,56,33,77,,40,58,47,,48,61,60,,44
121,True, ES Troyes AC,23,, Français Marocain,décembre,27,1985,37,"1,90",Défenseur,Droit,2412,167,Adil Rami,33,2960,1,1.557884086854756,2,1.5721805039793253,16,9,5,0,D,Marseille,1,1.557884086854756,10.059884519316256,9.088780061341822,"{'Dribbling': '55', 'Marking': 'None', 'Aggression': '77', 'Reactions': '70', 'Interceptions': '71', 'Vision': '44', 'Composure': '73', 'Crossing': '36', 'Acceleration': '34', 'Stamina': '53', 'Strength': '87', 'Balance': '53', 'Agility': '48', 'Jumping': '68', 'Heading': '71', 'Finishing': '45', 'Curve': '43', 'Penalties': '48', 'Volleys': '39', 'Power': 'Header'}",55,None,77,70,71,44,73,36,34,87,,48,48,39,Header,68,71,43,,45
122,False, Ferencváros TC,7,Wergiton do Rosário Calmon, Brésil,septembre,20,1988,34,"1,81",Milieu de terrain,Droit,3202,168,Somália,27,2024,1,1.6247658841311932,0,1.7320945896208286,28,21,2,0,F M S,Toulouse,1,1.6247658841311932,5.285474561154842,2.2930438863113523,"{'Dribbling': '63', 'Marking': '33', 'Aggression': '64', 'Reactions': '66', 'Interceptions': '34', 'Vision': '39', 'Crossing': '41', 'Acceleration': '45', 'Stamina': '56', 'Strength': '77', 'Balance': '43', 'Agility': '54', 'Jumping': '87', 'Heading': '88', 'Finishing': '79', 'Curve': '33', 'Penalties': '71', 'Volleys': '67', 'Power': 'Header'}",63,33,64,66,34,39,,41,45,77,,54,71,67,Header,87,88,33,,79
123,True, US Lecce,29,, Français,septembre,16,1996,26,"1,84",Milieu défensif,,3207,169,Alexis Blin,26,1882,1,0.6531849978491664,3,1.6081657968461514,10,6,5,0,M S,Toulouse,1,0.6531849978491664,3.677309602499008,2.850919686257839,"{'Dribbling': '59', 'Marking': 'None', 'Aggression': '80', 'Reactions': '72', 'Interceptions': '72', 'Vision': '60', 'Composure': '70', 'Crossing': '59', 'Acceleration': '43', 'Stamina': '86', 'Strength': '73', 'Balance': '70', 'Agility': '64', 'Jumping': '70', 'Heading': '58', 'Finishing': '49', 'Curve': '65', 'Penalties': '52', 'Volleys': '48'}",59,None,80,72,72,60,70,59,43,73,,64,52,48,,70,58,65,,49
124,True,,,Yoann Miguel Gourcuff, Français,juillet,11,1986,36,"1,85",Milieu offensif,Droit,3229,172,Yoann Gourcuff,10,421,1,0.3603136036545038,2,0.8816343182697892,9,5,0,0,M S,Rennes,1,0.3603136036545038,2.13561674952507,0.9364017155021428,"{'Dribbling': '75', 'Marking': '47', 'Aggression': '66', 'Reactions': '72', 'Interceptions': '50', 'Vision': '80', 'Composure': '76', 'Crossing': '72', 'Acceleration': '50', 'Stamina': '61', 'Strength': '67', 'Balance': '68', 'Agility': '72', 'Jumping': '52', 'Heading': '69', 'Finishing': '62', 'Curve': '78', 'Penalties': '74', 'Volleys': '69', 'Injury': 'Prone'}",75,47,66,72,50,80,76,72,50,67,,72,74,69,,52,69,78,Prone,62
125,True, Boavista FC,36,Paul-Georges Ntep de Madiba, Camerounais   Français,juillet,29,1992,30,"1,80",Ailier gauche,Droit,3230,173,Paul-Georges Ntep,13,502,1,0.2955726031213999,0,0.2528437254950404,9,6,1,0,F M S,Saint-Etienne,1,0.2955726031213999,1.1856710333377125,0.684259220957756,"{'Dribbling': '73', 'Marking': '32', 'Aggression': '66', 'Reactions': '67', 'Interceptions': '28', 'Vision': '67', 'Composure': '66', 'Crossing': '66', 'Acceleration': '78', 'Stamina': '58', 'Strength': '69', 'Balance': '73', 'Agility': '70', 'Jumping': '33', 'Heading': '43', 'Finishing': '64', 'Curve': '70', 'Penalties': '68', 'Volleys': '67', 'Injury': 'Prone'}",73,32,66,67,28,67,66,66,78,69,,70,68,67,,33,43,70,Prone,64
126,True, Chelsea FC,6,Thiago Emiliano da Silva, Brésilien Français (depuis 2019)[1],septembre,22,1984,38,"1,81",Défenseur central,Droit,3288,176,Thiago Silva,25,2115,1,0.5813681026920676,0,0.2376501951366663,11,4,5,0,D S,Paris Saint Germain,1,0.5813681026920676,16.437134601175785,16.374102629721165,"{'Dribbling': '67', 'Marking': 'None', 'Aggression': '76', 'Reactions': '83', 'Interceptions': '89', 'Vision': '71', 'Composure': '86', 'Crossing': '60', 'Acceleration': '45', 'Stamina': '66', 'Strength': '80', 'Balance': '66', 'Agility': '62', 'Jumping': '88', 'Heading': '82', 'Finishing': '40', 'Curve': '62', 'Penalties': '60', 'Volleys': '61', 'Power': 'Header', 'Team': 'Player'}",67,None,76,83,89,71,86,60,45,80,,62,60,61,Header,88,82,62,,40
127,True, Juventus FC,25,Adrien Thibault Marie Rabiot, Français,avril,3,1995,27,"1,91",Milieu relayeur,Gauche,3291,177,Adrien Rabiot,33,2370,1,2.1012023258954287,5,3.4464833894744515,23,25,2,0,M S,Paris Saint Germain,1,2.1012023258954287,17.95729998871684,15.859090108424423,"{'Dribbling': '80', 'Marking': 'None', 'Aggression': '69', 'Reactions': '80', 'Interceptions': '80', 'Vision': '74', 'Composure': '80', 'Crossing': '70', 'Acceleration': '70', 'Stamina': '87', 'Strength': '80', 'Balance': '69', 'Agility': '69', 'Jumping': '73', 'Heading': '69', 'Finishing': '68', 'Curve': '55', 'Penalties': '67', 'Volleys': '69'}",80,None,69,80,80,74,80,70,70,80,,69,67,69,,73,69,55,,68
128,True, Bologne FC (entraineur),,, Italien Brésilien,août,28,1982,40,"1,87",Milieu de terrain puis Entraîneur,,3292,178,Thiago Motta,19,1156,1,0.681857792660594,1,0.3201017007231712,7,11,3,1,M S,Paris Saint Germain,1,0.681857792660594,9.42656091041863,9.203223826363685,"{'Dribbling': '65', 'Marking': '68', 'Aggression': '93', 'Reactions': '74', 'Interceptions': '81', 'Vision': '73', 'Composure': '78', 'Crossing': '66', 'Acceleration': '29', 'Stamina': '61', 'Strength': '83', 'Balance': '50', 'Agility': '38', 'Jumping': '84', 'Heading': '77', 'Finishing': '53', 'Curve': '67', 'Penalties': '70', 'Volleys': '76'}",65,68,93,74,81,73,78,66,29,83,,38,70,76,,84,77,67,,53
129,True, Tottenham Hotspur,27,Lucas Rodrigues Moura da Silva, Brésilien,août,13,1992,30,"1,72",Ailier,Droit,3293,179,Lucas Moura,5,69,1,1.908401995897293,1,0.8311660289764404,3,1,1,0,S,Paris Saint Germain,1,1.908401995897293,2.739568024873733,0.0,"{'Dribbling': '81', 'Marking': 'None', 'Aggression': '77', 'Reactions': '80', 'Interceptions': '78', 'Vision': '82', 'Composure': '83', 'Crossing': '68', 'Acceleration': '68', 'Stamina': '84', 'Strength': '75', 'Balance': '78', 'Agility': '74', 'Jumping': '62', 'Heading': '61', 'Finishing': '68', 'Curve': '75', 'Penalties': '65', 'Volleys': '66', 'id': 3293}",81,None,77,80,78,82,83,68,68,75,,74,65,66,,62,61,75,,68
130,True, Le Havre AC  (directeur sportif) ,,, Français,novembre,22,1982,40,"1,90",Défenseur central / Milieu de terrain,Droit,3308,181,Mathieu Bodmer,13,383,1,0.5883460929617286,0,0.3209969028830528,7,6,2,0,D M S,Amiens,1,0.5883460929617286,1.3375631887465715,0.6805106904357672,"{'Dribbling': '68', 'Marking': '67', 'Aggression': '68', 'Reactions': '58', 'Interceptions': '65', 'Vision': '76', 'Composure': '78', 'Crossing': '62', 'Acceleration': '27', 'Stamina': '33', 'Strength': '73', 'Balance': '32', 'Agility': '28', 'Jumping': '42', 'Heading': '72', 'Finishing': '52', 'Curve': '71', 'Penalties': '65', 'Volleys': '64', 'Injury': 'Prone'}",68,67,68,58,65,76,78,62,27,73,,28,65,64,,42,72,71,Prone,52
131,True, US Salernitana,18,, Malien,avril,10,1996,26,"1,83",Milieu défensif,Droit,3334,182,Lassana Coulibaly,20,843,1,0.9118901081383228,2,1.354658430442214,15,11,1,0,M S,Angers,1,0.9118901081383228,3.2315855994820595,2.0134620275348425,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '70', 'Reactions': '70', 'Interceptions': '70', 'Vision': '67', 'Composure': '72', 'Crossing': '61', 'Acceleration': '71', 'Stamina': '82', 'Strength': '74', 'Balance': '70', 'Agility': '71', 'Jumping': '70', 'Heading': '71', 'Finishing': '55', 'Curve': '60', 'Penalties': '53', 'Volleys': '52'}",72,None,70,70,70,67,72,61,71,74,,71,53,52,,70,71,60,,55
132,True, Dijon FCO,3,, Français,avril,5,1985,37,"1,84",Défenseur central,Droit,3338,183,Daniel Congré,32,2633,1,1.1435121204704046,0,0.1464450992643833,11,5,4,0,D M S,Montpellier,1,1.1435121204704046,4.6674402775242925,4.536847264505923,"{'Dribbling': '61', 'Marking': 'None', 'Aggression': '73', 'Reactions': '66', 'Interceptions': '71', 'Vision': '53', 'Composure': '66', 'Crossing': '62', 'Acceleration': '33', 'Stamina': '65', 'Strength': '80', 'Balance': '62', 'Agility': '57', 'Jumping': '76', 'Heading': '70', 'Finishing': '25', 'Curve': '39', 'Penalties': '24', 'Volleys': '26', 'Solid': 'Player', 'Team': 'Player'}",61,None,73,66,71,53,66,62,33,80,,57,24,26,,76,70,39,,25
133,True, Anórthosis Famagouste,29,Rodrigue Casimir Ninga, Tchadien  Français,mai,17,1993,29,"1,84",Attaquant,Gauche,3344,184,Casimir Ninga,29,1265,1,2.6123613826930523,1,1.4299845770001411,34,17,1,0,F M S,Montpellier,1,2.6123613826930523,5.574635898694396,1.9622765816748144,"{'Dribbling': '70', 'Marking': '21', 'Aggression': '66', 'Reactions': '67', 'Interceptions': '24', 'Vision': '63', 'Composure': '65', 'Crossing': '68', 'Acceleration': '85', 'Stamina': '78', 'Strength': '75', 'Balance': '56', 'Agility': '66', 'Jumping': '78', 'Heading': '62', 'Finishing': '66', 'Curve': '65', 'Penalties': '70', 'Volleys': '71'}",70,21,66,67,24,63,65,68,85,75,,66,70,71,,78,62,65,,66
134,True, Dijon FCO,31,, Algérien Français,septembre,8,1994,28,"1,79",Milieu offensif / Milieu relayeur,Droit,3366,185,Yassine Benzia,31,2330,1,1.435383922420442,5,4.651379274204373,29,61,7,0,F M S,Lille,1,1.435383922420442,11.08570839650929,7.149460985325277,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '62', 'Reactions': '67', 'Interceptions': '55', 'Vision': '75', 'Composure': '74', 'Crossing': '66', 'Acceleration': '68', 'Stamina': '61', 'Strength': '59', 'Balance': '72', 'Agility': '77', 'Jumping': '86', 'Heading': '64', 'Finishing': '68', 'Curve': '77', 'Penalties': '76', 'Volleys': '69', 'Finesse': 'Shot'}",74,None,62,67,55,75,74,66,68,59,,77,76,69,,86,64,77,,68
135,True, Toulouse FC,12,, Guinéen,janvier,1er,1994,29,"1,80",Arrière gauche / milieu gauche,Gauche,3370,186,Issiaga Sylla,25,1593,1,0.3534810980781913,3,2.0961015205830336,14,21,5,0,D F M S,Toulouse,1,0.3534810980781913,4.341506587341428,2.9412060072645545,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '68', 'Reactions': '66', 'Interceptions': '72', 'Vision': '62', 'Composure': '51', 'Crossing': '71', 'Acceleration': '72', 'Stamina': '84', 'Strength': '69', 'Balance': '65', 'Agility': '66', 'Jumping': '71', 'Heading': '60', 'Finishing': '64', 'Curve': '71', 'Penalties': '49', 'Volleys': '65'}",69,None,68,66,72,62,51,71,72,69,,66,49,65,,71,60,71,,64
136,True, RC Strasbourg (coordinateur sportif),,Abdou Kader Mangane, Sénégalais,mars,23,1983,39,"1,93",Défenseur central,Droit,3372,187,Kader Mangane,20,1718,1,1.5587456971406937,1,0.616558387875557,15,3,4,0,D,Strasbourg,1,1.5587456971406937,1.5564775969833136,1.0201480081304908,"{'Dribbling': '45', 'Marking': '72', 'Aggression': '79', 'Reactions': '68', 'Interceptions': '68', 'Vision': '56', 'Composure': '65', 'Crossing': '48', 'Acceleration': '28', 'Stamina': '66', 'Strength': '85', 'Balance': '31', 'Agility': '46', 'Jumping': '80', 'Heading': '76', 'Finishing': '46', 'Curve': '48', 'Penalties': '55', 'Volleys': '45', 'Injury': 'Prone'}",45,72,79,68,68,56,65,48,28,85,,46,55,45,,80,76,48,Prone,46
137,True,,,, Italien,juin,24,1984,38,"1,87",Défenseur central,,3417,189,Andrea Raggi,20,1609,1,0.7252039974555373,0,0.1520321033895015,5,2,3,0,D S,Monaco,1,0.7252039974555373,4.316236834973097,3.7539431415498257,"{'Dribbling': '61', 'Marking': '75', 'Aggression': '82', 'Reactions': '70', 'Interceptions': '71', 'Vision': '54', 'Composure': '74', 'Crossing': '72', 'Acceleration': '51', 'Stamina': '61', 'Strength': '76', 'Balance': '58', 'Agility': '63', 'Jumping': '69', 'Heading': '73', 'Finishing': '44', 'Curve': '48', 'Penalties': '57', 'Volleys': '50', 'Early': 'Crosser', 'Team': 'Player'}",61,75,82,70,71,54,74,72,51,76,,63,57,50,,69,73,48,,44
138,True, Wolverhampton Wanderers,28,João Filipe Iria Santos Moutinho, Portugais,septembre,8,1986,36,"1,70",Milieu de terrain,Droit,3422,190,João Moutinho,33,2801,1,0.8857629038393497,6,5.286676175892353,23,55,6,0,M S,Monaco,1,0.8857629038393497,10.462751939892769,7.414040118455887,"{'Dribbling': '76', 'Marking': 'None', 'Aggression': '74', 'Reactions': '75', 'Interceptions': '71', 'Vision': '84', 'Composure': '90', 'Crossing': '82', 'Acceleration': '54', 'Stamina': '75', 'Strength': '57', 'Balance': '85', 'Agility': '72', 'Jumping': '69', 'Heading': '66', 'Finishing': '68', 'Curve': '82', 'Penalties': '70', 'Volleys': '74'}",76,None,74,75,71,84,90,82,54,57,,72,70,74,,69,66,82,,68
139,True, Eintracht Francfort,18,, Malien Français (depuis 2018),avril,28,1996,26,"1,82",Latéral droit,Droit,3431,192,Almamy Touré,20,1237,1,0.2655672989785671,6,2.5776332784444094,7,16,3,0,D S,Monaco,1,0.2655672989785671,3.990323686972261,2.006461692973972,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '67', 'Reactions': '69', 'Interceptions': '74', 'Vision': '65', 'Composure': '68', 'Crossing': '72', 'Acceleration': '69', 'Stamina': '69', 'Strength': '77', 'Balance': '66', 'Agility': '65', 'Jumping': '77', 'Heading': '72', 'Finishing': '62', 'Curve': '70', 'Penalties': '40', 'Volleys': '30', 'Injury': 'Prone', 'Team': 'Player'}",74,None,67,69,74,65,68,72,69,77,,65,40,30,,77,72,70,Prone,62
140,False,,,, Français Algérien,janvier,17,1990,32,"1,78",Milieu offensif,Droit,3440,193,Karim Azamoum,30,2259,1,1.268063492141664,0,1.2962316907942295,23,21,5,1,M S,Troyes,1,1.268063492141664,4.725442088209093,3.358673177659512,"{'Dribbling': '63', 'Marking': '58', 'Aggression': '64', 'Reactions': '67', 'Interceptions': '65', 'Vision': '69', 'Composure': '62', 'Crossing': '67', 'Acceleration': '63', 'Stamina': '60', 'Strength': '72', 'Balance': '76', 'Agility': '73', 'Jumping': '64', 'Heading': '41', 'Finishing': '51', 'Curve': '65', 'Penalties': '58', 'Volleys': '46', 'Team': 'Player'}",63,58,64,67,65,69,62,67,63,72,,73,58,46,,64,41,65,,51
141,True, Inter Miami CF,14,, Français,juillet,15,1995,27,"1,70",Ailier droit / Avant-centre,Droit,3445,194,Corentin Jean,33,1679,1,2.033769402652979,2,2.8602309403941035,25,28,3,0,F M S,Toulouse,1,2.033769402652979,3.770936630666256,1.1390177849680183,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '52', 'Reactions': '74', 'Interceptions': '32', 'Vision': '69', 'Composure': '72', 'Crossing': '71', 'Acceleration': '74', 'Stamina': '60', 'Strength': '56', 'Balance': '85', 'Agility': '85', 'Jumping': '31', 'Heading': '63', 'Finishing': '71', 'Curve': '68', 'Penalties': '64', 'Volleys': '69'}",71,None,52,74,32,69,72,71,74,56,,85,64,69,,31,63,68,,71
